audio_id,filename,actual_class,python_pred,python_conf,python_all_conf,second_model_pred,second_model_conf,gtm_pred,gtm_conf,gtm_all_conf,class_match,top_class_conf_diff,python_top_two_margin,gtm_top_two_margin,audio_quality,severity,alert_status,manual_review,final_decision,python_correct,gtm_correct,disagreement_reason
SS00729,SS00729_e37e3876.wav,animal_sound,machinery_fault,30.54,"{""aggression"": 20.54, ""alarm_siren"": 0.77, ""animal_sound"": 24.19, ""background_noise"": 11.75, ""glass_breaking"": 3.74, ""gunshot"": 0.62, ""machinery_fault"": 30.54, ""panic_scream"": 0.64, ""person_asking_for_help"": 5.96, ""vehicle_horn"": 1.25}",animal_sound,46.25,NOT AVAILABLE,,NOT AVAILABLE,no,15.71,6.35,,Good,High,None,yes,machinery_fault,no,N/A,Python=machinery_fault vs model2=animal_sound; conf diff 15.71
SS00732,SS00732_8dbf786d.wav,alarm_siren,alarm_siren,95.99,"{""aggression"": 0.05, ""alarm_siren"": 95.99, ""animal_sound"": 0.33, ""background_noise"": 0.02, ""glass_breaking"": 0.06, ""gunshot"": 0.02, ""machinery_fault"": 0.07, ""panic_scream"": 0.0, ""person_asking_for_help"": 3.39, ""vehicle_horn"": 0.06}",alarm_siren,48.75,NOT AVAILABLE,,NOT AVAILABLE,yes,47.24,92.6,,Poor,High,None,yes,alarm_siren,yes,N/A,
SS00738,SS00738_ecb38a81.wav,alarm_siren,alarm_siren,96.79,"{""aggression"": 0.07, ""alarm_siren"": 96.79, ""animal_sound"": 2.16, ""background_noise"": 0.02, ""glass_breaking"": 0.06, ""gunshot"": 0.02, ""machinery_fault"": 0.1, ""panic_scream"": 0.04, ""person_asking_for_help"": 0.38, ""vehicle_horn"": 0.36}",alarm_siren,44.0,NOT AVAILABLE,,NOT AVAILABLE,yes,52.79,94.63,,Acceptable,High,Active,no,alarm_siren,yes,N/A,
SS00742,SS00742_c2605d58.wav,alarm_siren,alarm_siren,97.63,"{""aggression"": 0.18, ""alarm_siren"": 97.63, ""animal_sound"": 0.32, ""background_noise"": 0.11, ""glass_breaking"": 0.16, ""gunshot"": 0.01, ""machinery_fault"": 0.57, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.86, ""vehicle_horn"": 0.16}",alarm_siren,52.5,NOT AVAILABLE,,NOT AVAILABLE,yes,45.13,96.77,,Poor,High,None,yes,alarm_siren,yes,N/A,
SS00746,SS00746_4d97268c.wav,animal_sound,animal_sound,76.91,"{""aggression"": 2.56, ""alarm_siren"": 0.88, ""animal_sound"": 76.91, ""background_noise"": 3.09, ""glass_breaking"": 1.4, ""gunshot"": 0.06, ""machinery_fault"": 12.18, ""panic_scream"": 0.09, ""person_asking_for_help"": 2.28, ""vehicle_horn"": 0.55}",aggression,20.25,NOT AVAILABLE,,NOT AVAILABLE,no,56.66,64.73,,Acceptable,Low,None,yes,animal_sound,yes,N/A,Python=animal_sound vs model2=aggression; conf diff 56.66
SS00747,SS00747_186ec9ba.wav,animal_sound,animal_sound,43.93,"{""aggression"": 1.27, ""alarm_siren"": 0.45, ""animal_sound"": 43.93, ""background_noise"": 34.25, ""glass_breaking"": 10.29, ""gunshot"": 0.22, ""machinery_fault"": 0.27, ""panic_scream"": 0.25, ""person_asking_for_help"": 8.53, ""vehicle_horn"": 0.55}",animal_sound,42.25,NOT AVAILABLE,,NOT AVAILABLE,yes,1.68,9.68,,Good,Low,None,yes,animal_sound,yes,N/A,
SS00762,SS00762_60ddaf0f.wav,animal_sound,animal_sound,87.13,"{""aggression"": 0.05, ""alarm_siren"": 2.61, ""animal_sound"": 87.13, ""background_noise"": 0.08, ""glass_breaking"": 0.2, ""gunshot"": 0.01, ""machinery_fault"": 0.07, ""panic_scream"": 0.04, ""person_asking_for_help"": 9.65, ""vehicle_horn"": 0.16}",animal_sound,56.0,NOT AVAILABLE,,NOT AVAILABLE,yes,31.13,77.48,,Acceptable,Low,None,no,animal_sound,yes,N/A,
SS00775,SS00775_0c11db40.wav,background_noise,background_noise,94.16,"{""aggression"": 0.18, ""alarm_siren"": 0.02, ""animal_sound"": 0.1, ""background_noise"": 94.16, ""glass_breaking"": 0.05, ""gunshot"": 0.02, ""machinery_fault"": 4.37, ""panic_scream"": 0.01, ""person_asking_for_help"": 1.01, ""vehicle_horn"": 0.09}",background_noise,87.75,NOT AVAILABLE,,NOT AVAILABLE,yes,6.41,89.79,,Acceptable,Informational,None,no,background_noise,yes,N/A,
SS00776,SS00776_2cd2ad18.wav,background_noise,person_asking_for_help,47.04,"{""aggression"": 18.73, ""alarm_siren"": 2.13, ""animal_sound"": 6.81, ""background_noise"": 17.2, ""glass_breaking"": 2.48, ""gunshot"": 1.19, ""machinery_fault"": 1.82, ""panic_scream"": 1.14, ""person_asking_for_help"": 47.04, ""vehicle_horn"": 1.46}",person_asking_for_help,42.75,NOT AVAILABLE,,NOT AVAILABLE,yes,4.29,28.31,,Good,Critical,None,yes,person_asking_for_help,no,N/A,
SS00778,SS00778_039a8b4f.wav,machinery_fault,aggression,52.02,"{""aggression"": 52.02, ""alarm_siren"": 0.12, ""animal_sound"": 4.24, ""background_noise"": 2.98, ""glass_breaking"": 19.88, ""gunshot"": 0.06, ""machinery_fault"": 19.47, ""panic_scream"": 0.07, ""person_asking_for_help"": 1.06, ""vehicle_horn"": 0.09}",glass_breaking,27.0,NOT AVAILABLE,,NOT AVAILABLE,no,25.02,32.14,,Good,High,None,yes,aggression,no,N/A,Python=aggression vs model2=glass_breaking; conf diff 25.02
SS00787,SS00787_e9ec71ee.wav,animal_sound,animal_sound,97.26,"{""aggression"": 0.05, ""alarm_siren"": 0.02, ""animal_sound"": 97.26, ""background_noise"": 1.51, ""glass_breaking"": 0.05, ""gunshot"": 0.0, ""machinery_fault"": 0.29, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.45, ""vehicle_horn"": 0.37}",animal_sound,50.75,NOT AVAILABLE,,NOT AVAILABLE,yes,46.51,95.75,,Poor,Low,None,yes,animal_sound,yes,N/A,
SS00789,SS00789_afc26851.wav,background_noise,background_noise,72.23,"{""aggression"": 1.2, ""alarm_siren"": 0.26, ""animal_sound"": 12.79, ""background_noise"": 72.23, ""glass_breaking"": 5.98, ""gunshot"": 0.09, ""machinery_fault"": 1.36, ""panic_scream"": 0.13, ""person_asking_for_help"": 5.76, ""vehicle_horn"": 0.2}",background_noise,26.75,NOT AVAILABLE,,NOT AVAILABLE,yes,45.48,59.44,,Good,Informational,None,no,background_noise,yes,N/A,
SS00794,SS00794_7577d19d.wav,machinery_fault,machinery_fault,88.48,"{""aggression"": 0.15, ""alarm_siren"": 0.04, ""animal_sound"": 0.24, ""background_noise"": 8.94, ""glass_breaking"": 0.01, ""gunshot"": 0.01, ""machinery_fault"": 88.48, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.09, ""vehicle_horn"": 2.02}",machinery_fault,73.75,NOT AVAILABLE,,NOT AVAILABLE,yes,14.73,79.54,,Poor,High,None,yes,machinery_fault,yes,N/A,
SS00805,SS00805_6e2cf0e0.wav,vehicle_horn,vehicle_horn,80.12,"{""aggression"": 4.65, ""alarm_siren"": 1.33, ""animal_sound"": 4.56, ""background_noise"": 0.5, ""glass_breaking"": 0.74, ""gunshot"": 0.33, ""machinery_fault"": 0.98, ""panic_scream"": 2.55, ""person_asking_for_help"": 4.24, ""vehicle_horn"": 80.12}",animal_sound,30.0,NOT AVAILABLE,,NOT AVAILABLE,no,50.12,75.47,,Good,Medium,Active,yes,vehicle_horn,yes,N/A,Python=vehicle_horn vs model2=animal_sound; conf diff 50.12
SS00806,SS00806_daae54d9.wav,background_noise,background_noise,89.89,"{""aggression"": 5.16, ""alarm_siren"": 0.07, ""animal_sound"": 0.7, ""background_noise"": 89.89, ""glass_breaking"": 0.06, ""gunshot"": 0.05, ""machinery_fault"": 3.84, ""panic_scream"": 0.04, ""person_asking_for_help"": 0.09, ""vehicle_horn"": 0.11}",background_noise,62.5,NOT AVAILABLE,,NOT AVAILABLE,yes,27.39,84.73,,Poor,Informational,None,yes,background_noise,yes,N/A,
SS00814,SS00814_4de46673.wav,animal_sound,animal_sound,82.75,"{""aggression"": 0.83, ""alarm_siren"": 13.73, ""animal_sound"": 82.75, ""background_noise"": 0.02, ""glass_breaking"": 0.11, ""gunshot"": 0.01, ""machinery_fault"": 0.72, ""panic_scream"": 0.04, ""person_asking_for_help"": 0.82, ""vehicle_horn"": 0.97}",animal_sound,58.75,NOT AVAILABLE,,NOT AVAILABLE,yes,24.0,69.02,,Good,Low,None,no,animal_sound,yes,N/A,
SS00822,SS00822_c249bcb8.wav,animal_sound,person_asking_for_help,51.07,"{""aggression"": 17.22, ""alarm_siren"": 0.64, ""animal_sound"": 4.86, ""background_noise"": 4.43, ""glass_breaking"": 2.87, ""gunshot"": 16.78, ""machinery_fault"": 0.84, ""panic_scream"": 0.5, ""person_asking_for_help"": 51.07, ""vehicle_horn"": 0.8}",person_asking_for_help,40.0,NOT AVAILABLE,,NOT AVAILABLE,yes,11.07,33.85,,Good,Critical,None,yes,person_asking_for_help,no,N/A,
SS00837,SS00837_df9eef3c.wav,background_noise,background_noise,54.93,"{""aggression"": 0.02, ""alarm_siren"": 0.15, ""animal_sound"": 43.23, ""background_noise"": 54.93, ""glass_breaking"": 0.95, ""gunshot"": 0.01, ""machinery_fault"": 0.01, ""panic_scream"": 0.09, ""person_asking_for_help"": 0.59, ""vehicle_horn"": 0.02}",animal_sound,32.25,NOT AVAILABLE,,NOT AVAILABLE,no,22.68,11.7,,Good,Informational,None,yes,background_noise,yes,N/A,Python=background_noise vs model2=animal_sound; conf diff 22.68
SS00841,SS00841_48eacde6.wav,background_noise,background_noise,97.81,"{""aggression"": 0.69, ""alarm_siren"": 0.01, ""animal_sound"": 1.05, ""background_noise"": 97.81, ""glass_breaking"": 0.32, ""gunshot"": 0.0, ""machinery_fault"": 0.06, ""panic_scream"": 0.02, ""person_asking_for_help"": 0.04, ""vehicle_horn"": 0.01}",background_noise,43.25,NOT AVAILABLE,,NOT AVAILABLE,yes,54.56,96.76,,Poor,Informational,None,yes,background_noise,yes,N/A,
SS00848,SS00848_ca897180.wav,vehicle_horn,background_noise,39.41,"{""aggression"": 1.64, ""alarm_siren"": 0.59, ""animal_sound"": 10.82, ""background_noise"": 39.41, ""glass_breaking"": 1.16, ""gunshot"": 0.56, ""machinery_fault"": 8.96, ""panic_scream"": 0.47, ""person_asking_for_help"": 1.83, ""vehicle_horn"": 34.56}",background_noise,34.75,NOT AVAILABLE,,NOT AVAILABLE,yes,4.66,4.85,,Poor,Informational,None,yes,background_noise,no,N/A,
SS00851,SS00851_65bcaf4c.wav,animal_sound,animal_sound,98.81,"{""aggression"": 0.24, ""alarm_siren"": 0.01, ""animal_sound"": 98.81, ""background_noise"": 0.05, ""glass_breaking"": 0.2, ""gunshot"": 0.02, ""machinery_fault"": 0.06, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.5, ""vehicle_horn"": 0.12}",animal_sound,66.75,NOT AVAILABLE,,NOT AVAILABLE,yes,32.06,98.31,,Good,Low,None,no,animal_sound,yes,N/A,
SS00865,SS00865_ed052fd1.wav,background_noise,glass_breaking,86.47,"{""aggression"": 0.18, ""alarm_siren"": 0.72, ""animal_sound"": 0.26, ""background_noise"": 10.37, ""glass_breaking"": 86.47, ""gunshot"": 0.06, ""machinery_fault"": 0.09, ""panic_scream"": 0.08, ""person_asking_for_help"": 0.84, ""vehicle_horn"": 0.92}",glass_breaking,87.0,NOT AVAILABLE,,NOT AVAILABLE,yes,0.53,76.1,,Good,High,Active,no,glass_breaking,no,N/A,
SS00867,SS00867_901384fc.wav,machinery_fault,machinery_fault,85.72,"{""aggression"": 2.97, ""alarm_siren"": 0.02, ""animal_sound"": 1.62, ""background_noise"": 7.23, ""glass_breaking"": 0.68, ""gunshot"": 0.03, ""machinery_fault"": 85.72, ""panic_scream"": 0.02, ""person_asking_for_help"": 1.66, ""vehicle_horn"": 0.04}",machinery_fault,60.75,NOT AVAILABLE,,NOT AVAILABLE,yes,24.97,78.49,,Good,High,Active,no,machinery_fault,yes,N/A,
SS00868,SS00868_988e9f62.wav,machinery_fault,machinery_fault,59.16,"{""aggression"": 12.4, ""alarm_siren"": 0.18, ""animal_sound"": 7.73, ""background_noise"": 18.17, ""glass_breaking"": 1.44, ""gunshot"": 0.14, ""machinery_fault"": 59.16, ""panic_scream"": 0.15, ""person_asking_for_help"": 0.43, ""vehicle_horn"": 0.2}",machinery_fault,35.25,NOT AVAILABLE,,NOT AVAILABLE,yes,23.91,40.99,,Good,High,None,yes,machinery_fault,yes,N/A,
SS00871,SS00871_b6cbe602.wav,animal_sound,animal_sound,98.86,"{""aggression"": 0.22, ""alarm_siren"": 0.01, ""animal_sound"": 98.86, ""background_noise"": 0.02, ""glass_breaking"": 0.01, ""gunshot"": 0.0, ""machinery_fault"": 0.02, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.84, ""vehicle_horn"": 0.02}",animal_sound,63.25,NOT AVAILABLE,,NOT AVAILABLE,yes,35.61,98.02,,Good,Low,None,no,animal_sound,yes,N/A,
SS00874,SS00874_1b6dabb9.wav,animal_sound,animal_sound,38.15,"{""aggression"": 3.03, ""alarm_siren"": 18.34, ""animal_sound"": 38.15, ""background_noise"": 3.74, ""glass_breaking"": 2.22, ""gunshot"": 1.04, ""machinery_fault"": 26.29, ""panic_scream"": 1.2, ""person_asking_for_help"": 3.41, ""vehicle_horn"": 2.6}",animal_sound,32.25,NOT AVAILABLE,,NOT AVAILABLE,yes,5.9,11.86,,Poor,Low,None,yes,animal_sound,yes,N/A,
SS00896,SS00896_96a892c3.wav,animal_sound,glass_breaking,60.88,"{""aggression"": 0.43, ""alarm_siren"": 0.54, ""animal_sound"": 22.09, ""background_noise"": 8.37, ""glass_breaking"": 60.88, ""gunshot"": 0.12, ""machinery_fault"": 0.61, ""panic_scream"": 0.11, ""person_asking_for_help"": 6.73, ""vehicle_horn"": 0.11}",animal_sound,29.5,NOT AVAILABLE,,NOT AVAILABLE,no,31.38,38.79,,Good,High,None,yes,glass_breaking,no,N/A,Python=glass_breaking vs model2=animal_sound; conf diff 31.38
SS00899,SS00899_790f81a0.wav,machinery_fault,machinery_fault,79.09,"{""aggression"": 2.74, ""alarm_siren"": 0.54, ""animal_sound"": 9.55, ""background_noise"": 5.01, ""glass_breaking"": 0.06, ""gunshot"": 0.06, ""machinery_fault"": 79.09, ""panic_scream"": 0.07, ""person_asking_for_help"": 2.76, ""vehicle_horn"": 0.11}",machinery_fault,67.25,NOT AVAILABLE,,NOT AVAILABLE,yes,11.84,69.54,,Poor,High,None,yes,machinery_fault,yes,N/A,
SS00902,SS00902_9fb7b0ee.wav,machinery_fault,animal_sound,74.63,"{""aggression"": 0.47, ""alarm_siren"": 0.05, ""animal_sound"": 74.63, ""background_noise"": 5.56, ""glass_breaking"": 0.11, ""gunshot"": 0.09, ""machinery_fault"": 18.62, ""panic_scream"": 0.04, ""person_asking_for_help"": 0.23, ""vehicle_horn"": 0.21}",background_noise,33.75,NOT AVAILABLE,,NOT AVAILABLE,no,40.88,56.01,,Poor,Low,None,yes,animal_sound,no,N/A,Python=animal_sound vs model2=background_noise; conf diff 40.88
SS00911,SS00911_61588f63.wav,animal_sound,animal_sound,64.76,"{""aggression"": 1.15, ""alarm_siren"": 6.09, ""animal_sound"": 64.76, ""background_noise"": 0.1, ""glass_breaking"": 0.67, ""gunshot"": 0.02, ""machinery_fault"": 1.09, ""panic_scream"": 0.54, ""person_asking_for_help"": 24.84, ""vehicle_horn"": 0.74}",person_asking_for_help,42.75,NOT AVAILABLE,,NOT AVAILABLE,no,22.01,39.92,,Acceptable,Low,None,yes,animal_sound,yes,N/A,Python=animal_sound vs model2=person_asking_for_help; conf diff 22.01
SS00917,SS00917_6af30d6e.wav,animal_sound,alarm_siren,65.36,"{""aggression"": 2.42, ""alarm_siren"": 65.36, ""animal_sound"": 7.81, ""background_noise"": 0.24, ""glass_breaking"": 0.28, ""gunshot"": 0.13, ""machinery_fault"": 0.49, ""panic_scream"": 0.63, ""person_asking_for_help"": 22.18, ""vehicle_horn"": 0.45}",person_asking_for_help,49.5,NOT AVAILABLE,,NOT AVAILABLE,no,15.86,43.18,,Good,High,Active,yes,alarm_siren,no,N/A,Python=alarm_siren vs model2=person_asking_for_help; conf diff 15.86
SS00923,SS00923_f8554c37.wav,animal_sound,animal_sound,99.51,"{""aggression"": 0.01, ""alarm_siren"": 0.09, ""animal_sound"": 99.51, ""background_noise"": 0.22, ""glass_breaking"": 0.01, ""gunshot"": 0.0, ""machinery_fault"": 0.03, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.12, ""vehicle_horn"": 0.02}",animal_sound,84.75,NOT AVAILABLE,,NOT AVAILABLE,yes,14.76,99.29,,Good,Low,None,no,animal_sound,yes,N/A,
SS00932,SS00932_738fdd92.wav,animal_sound,animal_sound,93.55,"{""aggression"": 1.07, ""alarm_siren"": 0.13, ""animal_sound"": 93.55, ""background_noise"": 0.08, ""glass_breaking"": 0.27, ""gunshot"": 0.01, ""machinery_fault"": 1.85, ""panic_scream"": 0.03, ""person_asking_for_help"": 2.82, ""vehicle_horn"": 0.18}",animal_sound,39.75,NOT AVAILABLE,,NOT AVAILABLE,yes,53.8,90.73,,Good,Low,None,no,animal_sound,yes,N/A,
SS00937,SS00937_9da61a42.wav,animal_sound,animal_sound,98.38,"{""aggression"": 0.08, ""alarm_siren"": 0.06, ""animal_sound"": 98.38, ""background_noise"": 0.06, ""glass_breaking"": 0.15, ""gunshot"": 0.06, ""machinery_fault"": 0.08, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.7, ""vehicle_horn"": 0.42}",animal_sound,27.75,NOT AVAILABLE,,NOT AVAILABLE,yes,70.63,97.68,,Good,Low,None,no,animal_sound,yes,N/A,
SS00941,SS00941_8b91f090.wav,alarm_siren,alarm_siren,96.55,"{""aggression"": 0.28, ""alarm_siren"": 96.55, ""animal_sound"": 0.24, ""background_noise"": 0.03, ""glass_breaking"": 0.05, ""gunshot"": 0.02, ""machinery_fault"": 0.06, ""panic_scream"": 2.2, ""person_asking_for_help"": 0.5, ""vehicle_horn"": 0.07}",alarm_siren,37.25,NOT AVAILABLE,,NOT AVAILABLE,yes,59.3,94.35,,Poor,High,None,yes,alarm_siren,yes,N/A,
SS00943,SS00943_9e8901e0.wav,alarm_siren,alarm_siren,35.58,"{""aggression"": 2.98, ""alarm_siren"": 35.58, ""animal_sound"": 10.08, ""background_noise"": 13.29, ""glass_breaking"": 2.09, ""gunshot"": 1.32, ""machinery_fault"": 11.19, ""panic_scream"": 1.58, ""person_asking_for_help"": 5.31, ""vehicle_horn"": 16.6}",alarm_siren,22.25,NOT AVAILABLE,,NOT AVAILABLE,yes,13.33,18.98,,Poor,High,None,yes,alarm_siren,yes,N/A,
SS00955,SS00955_6cc7555c.wav,alarm_siren,animal_sound,60.5,"{""aggression"": 0.14, ""alarm_siren"": 37.76, ""animal_sound"": 60.5, ""background_noise"": 0.05, ""glass_breaking"": 0.04, ""gunshot"": 0.01, ""machinery_fault"": 0.09, ""panic_scream"": 0.62, ""person_asking_for_help"": 0.12, ""vehicle_horn"": 0.68}",animal_sound,61.25,NOT AVAILABLE,,NOT AVAILABLE,yes,0.75,22.74,,Acceptable,Low,None,no,animal_sound,no,N/A,
SS00964,SS00964_d8489599.wav,background_noise,background_noise,96.72,"{""aggression"": 0.01, ""alarm_siren"": 1.64, ""animal_sound"": 0.11, ""background_noise"": 96.72, ""glass_breaking"": 0.02, ""gunshot"": 0.01, ""machinery_fault"": 0.99, ""panic_scream"": 0.02, ""person_asking_for_help"": 0.31, ""vehicle_horn"": 0.18}",background_noise,33.75,NOT AVAILABLE,,NOT AVAILABLE,yes,62.97,95.08,,Acceptable,Informational,None,no,background_noise,yes,N/A,
SS00973,SS00973_d3aa6e92.wav,vehicle_horn,vehicle_horn,43.66,"{""aggression"": 0.32, ""alarm_siren"": 6.88, ""animal_sound"": 29.6, ""background_noise"": 1.07, ""glass_breaking"": 0.31, ""gunshot"": 0.19, ""machinery_fault"": 15.26, ""panic_scream"": 0.24, ""person_asking_for_help"": 2.48, ""vehicle_horn"": 43.66}",animal_sound,35.0,NOT AVAILABLE,,NOT AVAILABLE,no,8.66,14.06,,Acceptable,Medium,None,yes,vehicle_horn,yes,N/A,Python=vehicle_horn vs model2=animal_sound; conf diff 8.66
SS00975,SS00975_f04401db.wav,machinery_fault,machinery_fault,97.81,"{""aggression"": 0.87, ""alarm_siren"": 0.01, ""animal_sound"": 0.07, ""background_noise"": 1.08, ""glass_breaking"": 0.0, ""gunshot"": 0.02, ""machinery_fault"": 97.81, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.11, ""vehicle_horn"": 0.02}",machinery_fault,46.0,NOT AVAILABLE,,NOT AVAILABLE,yes,51.81,96.73,,Poor,High,None,yes,machinery_fault,yes,N/A,
SS00986,SS00986_003d9fe4.wav,background_noise,background_noise,94.68,"{""aggression"": 3.76, ""alarm_siren"": 0.01, ""animal_sound"": 0.85, ""background_noise"": 94.68, ""glass_breaking"": 0.14, ""gunshot"": 0.02, ""machinery_fault"": 0.15, ""panic_scream"": 0.02, ""person_asking_for_help"": 0.36, ""vehicle_horn"": 0.01}",background_noise,86.5,NOT AVAILABLE,,NOT AVAILABLE,yes,8.18,90.92,,Acceptable,Informational,None,no,background_noise,yes,N/A,
SS00992,SS00992_7799d633.wav,background_noise,background_noise,99.29,"{""aggression"": 0.14, ""alarm_siren"": 0.0, ""animal_sound"": 0.34, ""background_noise"": 99.29, ""glass_breaking"": 0.01, ""gunshot"": 0.04, ""machinery_fault"": 0.04, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.15, ""vehicle_horn"": 0.0}",background_noise,91.25,NOT AVAILABLE,,NOT AVAILABLE,yes,8.04,98.95,,Good,Informational,None,no,background_noise,yes,N/A,
SS00995,SS00995_0ab553a2.wav,background_noise,background_noise,65.31,"{""aggression"": 0.43, ""alarm_siren"": 0.17, ""animal_sound"": 1.48, ""background_noise"": 65.31, ""glass_breaking"": 30.27, ""gunshot"": 0.12, ""machinery_fault"": 1.78, ""panic_scream"": 0.05, ""person_asking_for_help"": 0.34, ""vehicle_horn"": 0.05}",background_noise,40.75,NOT AVAILABLE,,NOT AVAILABLE,yes,24.56,35.04,,Good,Informational,None,no,background_noise,yes,N/A,
SS01006,SS01006_377d2f33.wav,background_noise,background_noise,95.96,"{""aggression"": 0.28, ""alarm_siren"": 0.01, ""animal_sound"": 1.37, ""background_noise"": 95.96, ""glass_breaking"": 0.03, ""gunshot"": 0.01, ""machinery_fault"": 0.29, ""panic_scream"": 0.01, ""person_asking_for_help"": 2.01, ""vehicle_horn"": 0.03}",background_noise,73.75,NOT AVAILABLE,,NOT AVAILABLE,yes,22.21,93.95,,Good,Informational,None,no,background_noise,yes,N/A,
SS01008,SS01008_b85e8363.wav,animal_sound,animal_sound,56.19,"{""aggression"": 0.45, ""alarm_siren"": 0.05, ""animal_sound"": 56.19, ""background_noise"": 38.71, ""glass_breaking"": 0.46, ""gunshot"": 0.07, ""machinery_fault"": 2.89, ""panic_scream"": 0.03, ""person_asking_for_help"": 0.5, ""vehicle_horn"": 0.66}",animal_sound,48.25,NOT AVAILABLE,,NOT AVAILABLE,yes,7.94,17.48,,Poor,Low,None,yes,animal_sound,yes,N/A,
SS01010,SS01010_d4a264ca.wav,animal_sound,machinery_fault,84.73,"{""aggression"": 1.19, ""alarm_siren"": 3.27, ""animal_sound"": 7.98, ""background_noise"": 0.54, ""glass_breaking"": 0.76, ""gunshot"": 0.07, ""machinery_fault"": 84.73, ""panic_scream"": 0.08, ""person_asking_for_help"": 1.12, ""vehicle_horn"": 0.27}",machinery_fault,59.5,NOT AVAILABLE,,NOT AVAILABLE,yes,25.23,76.75,,Poor,High,None,yes,machinery_fault,no,N/A,
SS01011,SS01011_1ea680df.wav,animal_sound,animal_sound,54.15,"{""aggression"": 0.38, ""alarm_siren"": 1.54, ""animal_sound"": 54.15, ""background_noise"": 1.6, ""glass_breaking"": 0.48, ""gunshot"": 0.03, ""machinery_fault"": 40.48, ""panic_scream"": 0.04, ""person_asking_for_help"": 0.65, ""vehicle_horn"": 0.63}",machinery_fault,50.25,NOT AVAILABLE,,NOT AVAILABLE,no,3.9,13.67,,Poor,Low,None,yes,animal_sound,yes,N/A,Python=animal_sound vs model2=machinery_fault; conf diff 3.9
SS01033,SS01033_226ca7d5.wav,background_noise,background_noise,78.28,"{""aggression"": 13.64, ""alarm_siren"": 0.04, ""animal_sound"": 0.34, ""background_noise"": 78.28, ""glass_breaking"": 0.01, ""gunshot"": 0.02, ""machinery_fault"": 5.91, ""panic_scream"": 0.02, ""person_asking_for_help"": 1.58, ""vehicle_horn"": 0.16}",background_noise,60.0,NOT AVAILABLE,,NOT AVAILABLE,yes,18.28,64.64,,Poor,Informational,None,yes,background_noise,yes,N/A,
SS01039,SS01039_9253d141.wav,background_noise,background_noise,69.89,"{""aggression"": 13.65, ""alarm_siren"": 0.28, ""animal_sound"": 2.44, ""background_noise"": 69.89, ""glass_breaking"": 6.08, ""gunshot"": 0.21, ""machinery_fault"": 1.17, ""panic_scream"": 0.22, ""person_asking_for_help"": 5.66, ""vehicle_horn"": 0.39}",glass_breaking,29.0,NOT AVAILABLE,,NOT AVAILABLE,no,40.89,56.24,,Good,Informational,None,yes,background_noise,yes,N/A,Python=background_noise vs model2=glass_breaking; conf diff 40.89
SS01045,SS01045_502bb337.wav,machinery_fault,machinery_fault,93.13,"{""aggression"": 0.04, ""alarm_siren"": 0.62, ""animal_sound"": 2.75, ""background_noise"": 2.2, ""glass_breaking"": 0.01, ""gunshot"": 0.01, ""machinery_fault"": 93.13, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.88, ""vehicle_horn"": 0.35}",machinery_fault,50.5,NOT AVAILABLE,,NOT AVAILABLE,yes,42.63,90.38,,Poor,High,None,yes,machinery_fault,yes,N/A,
SS01072,SS01072_5d8584af.wav,animal_sound,animal_sound,97.61,"{""aggression"": 0.02, ""alarm_siren"": 1.44, ""animal_sound"": 97.61, ""background_noise"": 0.11, ""glass_breaking"": 0.04, ""gunshot"": 0.01, ""machinery_fault"": 0.02, ""panic_scream"": 0.13, ""person_asking_for_help"": 0.59, ""vehicle_horn"": 0.03}",animal_sound,63.0,NOT AVAILABLE,,NOT AVAILABLE,yes,34.61,96.17,,Good,Low,None,no,animal_sound,yes,N/A,
SS01079,SS01079_78291a06.wav,background_noise,background_noise,67.95,"{""aggression"": 0.09, ""alarm_siren"": 6.6, ""animal_sound"": 3.83, ""background_noise"": 67.95, ""glass_breaking"": 0.16, ""gunshot"": 0.06, ""machinery_fault"": 0.64, ""panic_scream"": 0.11, ""person_asking_for_help"": 17.4, ""vehicle_horn"": 3.16}",background_noise,35.0,NOT AVAILABLE,,NOT AVAILABLE,yes,32.95,50.55,,Poor,Informational,None,yes,background_noise,yes,N/A,
SS01080,SS01080_f1557bde.wav,background_noise,background_noise,67.14,"{""aggression"": 0.2, ""alarm_siren"": 16.27, ""animal_sound"": 1.23, ""background_noise"": 67.14, ""glass_breaking"": 0.25, ""gunshot"": 0.15, ""machinery_fault"": 3.55, ""panic_scream"": 0.2, ""person_asking_for_help"": 10.32, ""vehicle_horn"": 0.7}",background_noise,30.25,NOT AVAILABLE,,NOT AVAILABLE,yes,36.89,50.87,,Poor,Informational,None,yes,background_noise,yes,N/A,
